336
0,1.011364,4.450000,73
1,1.068966,3.720000,75
2,1.126437,3.266667,77
3,1.172414,2.914286,79
4,1.244186,2.675000,82
5,1.290698,2.466667,84
6,1.352941,2.300000,86
7,1.416667,2.163636,88
8,1.481928,2.050000,89
9,1.548780,1.953846,91
10,1.617284,1.871429,92
11,1.675000,1.810811,94
12,1.734177,1.734177,95
13,1.794872,1.686747,97
14,1.881579,1.625000,97
15,2.013514,1.536083,100
16,1.012500,4.378378,133
17,1.037267,3.976191,136
18,1.074534,3.680851,139
19,1.105590,3.423077,142
20,1.135803,3.172414,145
21,1.160494,2.984127,147
22,1.189024,2.867647,151
23,1.226994,2.739726,153
24,1.251534,2.615385,155
25,1.276074,2.506024,158
26,1.314815,2.420455,160
27,1.337423,2.344086,163
28,1.364197,2.255102,164
29,1.388889,2.184466,166
30,1.428571,2.149533,168
31,1.456250,2.080357,170
32,1.481250,2.025641,172
33,1.506250,1.991736,174
34,1.537975,1.944000,175
35,1.566879,1.892308,176
36,1.596154,1.858209,177
37,1.625806,1.812950,179
38,1.666667,1.783217,179
39,1.697368,1.755102,181
40,1.733333,1.721854,181
41,1.770270,1.690323,182
42,1.795918,1.660377,182
43,1.834483,1.631902,183
44,1.874126,1.604790,184
45,1.901408,1.578947,184
46,1.949640,1.557471,184
47,2.029630,1.505494,184
48,1.018248,4.359375,228
49,1.037037,4.117647,227
50,1.054545,3.918919,234
51,1.077491,3.743590,234
52,1.085714,3.576471,243
53,1.108696,3.400000,243
54,1.122302,3.284210,247
55,1.139785,3.180000,250
56,1.160714,3.066038,254
57,1.171329,2.991071,261
58,1.184028,2.889831,265
59,1.200000,2.803279,264
60,1.214533,2.742188,271
61,1.226027,2.691729,275
62,1.243986,2.623188,277
63,1.256849,2.584507,279
64,1.269625,2.530612,283
65,1.285714,2.486842,286
66,1.302405,2.429487,286
67,1.312925,2.397516,290
68,1.328767,2.351515,290
69,1.341297,2.311765,294
70,1.354949,2.268571,296
71,1.368601,2.240223,298
72,1.377551,2.201087,301
73,1.393220,2.186170,303
74,1.402027,2.150259,306
75,1.418919,2.121212,309
76,1.430508,2.089109,310
77,1.447099,2.068293,310
78,1.459184,2.042857,313
79,1.472603,2.018779,313
80,1.481229,1.990826,316
81,1.496575,1.977376,316
82,1.506849,1.955556,318
83,1.522337,1.934498,320
84,1.534722,1.905172,318
85,1.545139,1.885593,320
86,1.562937,1.862500,321
87,1.578397,1.856557,324
88,1.592982,1.830645,324
89,1.606383,1.812000,323
90,1.618375,1.796078,325
91,1.629893,1.775194,325
92,1.646429,1.759542,326
93,1.661870,1.743396,326
94,1.680000,1.723881,325
95,1.692029,1.710623,328
96,1.712177,1.693431,325
97,1.722222,1.672662,325
98,1.740741,1.660777,328
99,1.759398,1.647887,326
100,1.779468,1.630662,325
101,1.794677,1.616438,327
102,1.813954,1.602740,323
103,1.832685,1.585859,325
104,1.853175,1.572391,321
105,1.876984,1.561056,325
106,1.892000,1.545752,324
107,1.918033,1.529412,319
108,1.934694,1.519231,323
109,1.957983,1.503226,316
110,1.978992,1.490506,319
111,2.030172,1.462733,318
112,1.025641,4.337349,294
113,1.045317,4.168674,280
114,1.054286,3.967742,298
115,1.067989,3.846939,303
116,1.084058,3.666667,299
117,1.092697,3.568807,310
118,1.112069,3.424779,307
119,1.116022,3.366667,320
120,1.136752,3.243902,314
121,1.144847,3.161538,323
122,1.155313,3.094891,332
123,1.164420,3.042253,337
124,1.180328,2.958904,336
125,1.194521,2.887417,338
126,1.203252,2.846154,343
127,1.205263,2.809816,353
128,1.222520,2.730539,351
129,1.227154,2.716763,361
130,1.239583,2.674157,364
131,1.248705,2.633880,368
132,1.262599,2.572973,362
133,1.265464,2.544041,373
134,1.275064,2.517766,376
135,1.286083,2.482587,377
136,1.299479,2.434146,377
137,1.307494,2.409524,381
138,1.309645,2.388889,388
139,1.318987,2.368182,391
140,1.329949,2.339286,392
141,1.340153,2.308370,392
142,1.346056,2.280172,395
143,1.356962,2.261603,399
144,1.361596,2.246914,406
145,1.366337,2.225806,410
146,1.380353,2.192000,406
147,1.387909,2.177866,408
148,1.393035,2.162162,414
149,1.400990,2.143939,418
150,1.405405,2.134328,422
