336
0,1.034483,4.285714,75
1,1.068966,3.875000,75
2,1.137931,3.300000,79
3,1.172414,3.090909,81
4,1.285714,2.769231,83
5,1.321429,2.642857,83
6,1.392857,2.437500,88
7,1.481481,2.352941,88
8,1.555556,2.210526,90
9,1.653846,2.150000,92
10,1.692308,2.000000,94
11,1.800000,1.956522,94
12,1.880000,1.880000,96
13,2.000000,1.846154,96
14,2.130435,1.814815,98
15,2.318182,1.700000,100
16,1.038462,4.500000,133
17,1.057692,4.230769,135
18,1.096154,3.800000,138
19,1.134615,3.687500,140
20,1.173077,3.388889,144
21,1.188679,3.150000,148
22,1.226415,3.095238,150
23,1.264151,2.913043,154
24,1.301887,2.760000,156
25,1.320755,2.692308,158
26,1.358491,2.571429,163
27,1.396226,2.551724,165
28,1.415094,2.419355,167
29,1.480769,2.406250,169
30,1.500000,2.294118,171
31,1.538462,2.285714,173
32,1.557692,2.250000,175
33,1.607843,2.157895,175
34,1.647059,2.153846,177
35,1.666667,2.073171,179
36,1.720000,2.047619,179
37,1.740000,2.023256,181
38,1.795918,1.955556,181
39,1.816326,1.934783,183
40,1.875000,1.914894,183
41,1.895833,1.857143,185
42,1.957447,1.840000,185
43,2.000000,1.803922,185
44,2.066667,1.788462,185
45,2.088889,1.773585,188
46,2.136364,1.709091,188
47,2.285714,1.684211,188
48,1.047619,4.400000,217
49,1.072289,4.238095,217
50,1.094118,4.043478,225
51,1.117647,3.958333,227
52,1.127907,3.730769,231
53,1.151163,3.535714,235
54,1.170455,3.433333,242
55,1.195402,3.354839,244
56,1.215909,3.242424,248
57,1.222222,3.142857,256
58,1.244444,3.111111,258
59,1.255556,2.973684,260
60,1.274725,2.900000,265
61,1.296703,2.878049,269
62,1.318681,2.790698,271
63,1.326087,2.772727,275
64,1.333333,2.695652,279
65,1.369565,2.680851,281
66,1.376344,2.612245,285
67,1.387097,2.529412,288
68,1.404255,2.538461,294
69,1.430107,2.509434,294
70,1.451613,2.454545,296
71,1.457447,2.403509,300
72,1.468085,2.379310,302
73,1.478723,2.355932,304
74,1.500000,2.311476,306
75,1.521277,2.306452,310
76,1.531915,2.250000,313
77,1.542553,2.230769,313
78,1.547368,2.194030,317
79,1.574468,2.176471,319
80,1.595745,2.173913,321
81,1.606383,2.126760,323
82,1.627660,2.125000,325
83,1.627660,2.095891,325
84,1.648936,2.094594,329
85,1.677419,2.052632,329
86,1.670213,2.038961,331
87,1.698925,2.025641,333
88,1.709677,2.012658,333
89,1.720430,1.975309,335
90,1.750000,1.963415,335
91,1.750000,1.963415,335
