336
0,1.092199,4.400000,78
1,1.150000,3.744186,80
2,1.214286,3.269231,83
3,1.280576,2.966667,85
4,1.330935,2.720588,87
5,1.391304,2.526316,89
6,1.463235,2.369048,91
7,1.518519,2.228261,93
8,1.578947,2.100000,94
9,1.648855,2.018692,95
10,1.713178,1.921739,97
11,1.793651,1.852459,97
12,1.869919,1.782946,98
13,1.950000,1.720588,99
14,2.025641,1.657343,99
15,2.209091,1.557692,100
16,1.110204,4.459016,136
17,1.137097,4.028572,140
18,1.172691,3.696203,144
19,1.202381,3.443182,148
20,1.238095,3.216495,150
21,1.269841,3.047619,153
22,1.295276,2.885965,156
23,1.325490,2.770492,159
24,1.358268,2.653846,161
25,1.384314,2.557971,164
26,1.417323,2.465753,167
27,1.444882,2.398693,169
28,1.474308,2.316770,170
29,1.503968,2.255952,172
30,1.533864,2.187500,174
31,1.564000,2.136612,175
32,1.594378,2.089474,177
33,1.620968,2.040609,178
34,1.654472,1.995098,180
35,1.681633,1.952607,181
36,1.719008,1.917051,182
37,1.750000,1.883408,183
38,1.784810,1.839130,183
39,1.824786,1.809322,183
40,1.861472,1.776860,184
41,1.899123,1.738956,184
42,1.933333,1.705882,184
43,1.977376,1.674330,184
44,2.018433,1.646617,184
45,2.065728,1.617647,183
46,2.110048,1.592058,183
47,2.208955,1.541667,183
48,1.130326,4.421568,225
49,1.156410,4.137615,222
50,1.172840,3.925620,233
51,1.198492,3.726562,232
52,1.211302,3.572464,239
53,1.222488,3.429530,247
54,1.246377,3.307692,248
55,1.257683,3.204819,255
56,1.280952,3.091954,256
57,1.294811,3.000000,261
58,1.303944,2.942408,267
59,1.324766,2.849246,267
60,1.345070,2.781554,269
61,1.354167,2.733645,274
62,1.365297,2.669643,279
63,1.383908,2.617391,280
64,1.394977,2.567227,283
65,1.406321,2.532520,288
66,1.421769,2.478261,289
67,1.441913,2.434615,291
68,1.454751,2.399254,294
69,1.470455,2.361314,295
70,1.479730,2.329787,300
71,1.486607,2.296552,303
72,1.500000,2.262626,305
73,1.515695,2.231023,306
74,1.525612,2.209677,309
75,1.542601,2.177215,310
76,1.555056,2.142415,311
77,1.567265,2.124620,314
78,1.580717,2.098214,315
79,1.593258,2.073099,317
80,1.604494,2.045845,318
81,1.616592,2.030986,321
82,1.630631,2.011111,321
83,1.644144,1.989101,323
84,1.659864,1.967742,323
85,1.671202,1.944591,325
86,1.691076,1.924479,325
87,1.704128,1.910026,326
88,1.718894,1.888608,326
89,1.733796,1.867830,327
90,1.749420,1.852580,328
91,1.765808,1.834550,328
92,1.779343,1.813397,329
93,1.800948,1.800948,328
94,1.814727,1.785047,330
95,1.830144,1.766744,329
96,1.847826,1.750572,328
97,1.864078,1.733634,329
98,1.884521,1.715884,328
99,1.903704,1.705752,329
100,1.924812,1.684211,327
101,1.939698,1.670996,328
102,1.959391,1.656652,327
103,1.984576,1.639066,326
104,2.005195,1.625263,325
105,2.029100,1.604602,322
106,2.056000,1.592975,323
107,2.078804,1.574074,319
108,2.104110,1.560976,320
109,2.131653,1.540486,316
110,2.157747,1.532000,317
111,2.215116,1.502959,314
112,1.167391,4.365854,263
113,1.186667,4.171875,260
114,1.199153,3.985915,275
115,1.205231,3.839744,291
116,1.229814,3.666667,286
117,1.231827,3.582857,302
118,1.246575,3.461957,306
119,1.266402,3.352632,304
120,1.272553,3.282178,316
121,1.292157,3.168269,312
122,1.295669,3.127273,326
123,1.314672,3.026667,321
124,1.318436,2.987342,334
125,1.346228,2.900000,325
126,1.338828,2.877953,343
127,1.347273,2.828244,347
128,1.366667,2.764045,344
129,1.367383,2.744604,356
130,1.386861,2.685512,353
131,1.385435,2.653061,362
132,1.401079,2.605351,361
133,1.411449,2.570033,364
134,1.421708,2.536508,368
135,1.429840,2.507788,370
136,1.427336,2.492447,380
137,1.447183,2.446429,377
138,1.447504,2.430636,386
139,1.460870,2.393162,384
140,1.470486,2.372549,386
141,1.479239,2.342466,389
142,1.485370,2.326146,393
143,1.500000,2.291777,392
144,1.501706,2.285714,399
145,1.503367,2.272265,405
146,1.518708,2.243719,404
147,1.518395,2.230958,411
148,1.523333,2.207730,413
149,1.537037,2.184211,412
150,1.536545,2.171361,417
151,1.551260,2.146512,415
152,1.548173,2.127854,420
153,1.558528,2.108597,419
154,1.570707,2.087248,419
155,1.570234,2.068282,422
156,1.562914,2.043290,425
157,1.565289,2.023504,426
158,1.575707,2.006356,425
159,1.570248,1.983299,428
160,1.583333,1.966874,427
161,1.594958,1.948665,425
162,1.584027,1.923232,428
163,1.579470,1.904192,430
164,1.604377,1.894632,427
165,1.595318,1.870588,429
166,1.588040,1.849130,431
167,1.602349,1.840077,429
168,1.593333,1.814042,431
169,1.609428,1.807183,430
170,1.600334,1.782123,431
171,1.614865,1.773655,430
172,1.608403,1.749543,431
173,1.611111,1.736842,431
174,1.630324,1.730561,430
175,1.622034,1.708929,431
176,1.644330,1.702847,429
177,1.638699,1.684859,430
178,1.655709,1.681898,428
179,1.667247,1.670157,428
180,1.661458,1.647160,429
181,1.678947,1.641509,427
182,1.673077,1.622034,428
183,1.699822,1.619289,426
184,1.690813,1.597663,427
185,1.718133,1.597663,425
186,1.708929,1.574013,426
187,1.736842,1.574013,424
188,1.749543,1.566285,423
189,1.746350,1.548544,424
190,1.778810,1.551054,421
191,1.807183,1.549433,418
192,1.809074,1.533654,419
193,1.802260,1.511848,420
194,1.819392,1.504717,419
195,1.852713,1.505512,416
196,1.894841,1.511076,412
197,1.893069,1.493750,414
198,1.891304,1.474576,414
199,1.929293,1.476043,411
200,1.979210,1.480560,406
201,1.959016,1.455099,410
202,1.979296,1.448485,409
203,2.006303,1.440422,407
204,2.058442,1.443096,402
205,2.114094,1.442748,396
206,2.123043,1.431373,398
207,2.212766,1.418182,388
208,1.202991,4.330769,272
209,1.230248,4.097744,261
210,1.246120,3.930070,269
211,1.244939,3.819876,294
212,1.240296,3.727778,322
213,1.271825,3.561111,305
214,1.264973,3.502512,332
215,1.292776,3.383085,322
216,1.324597,3.236453,308
217,1.299115,3.247788,347
218,1.326568,3.153509,337
219,1.317241,3.131148,359
220,1.347826,3.024390,347
221,1.334454,3.019011,372
222,1.362191,2.920455,359
223,1.355705,2.906475,377
224,1.357964,2.871528,386
225,1.371711,2.827119,388
226,1.374798,2.790164,395
227,1.402027,2.712418,383
228,1.423611,2.653722,377
229,1.415563,2.655279,394
230,1.404088,2.657738,412
231,1.425121,2.602941,407
232,1.416409,2.599432,422
233,1.442308,2.542373,412
234,1.446741,2.520776,417
235,1.427481,2.500000,431
236,1.450156,2.462963,426
237,1.476726,2.421053,419
238,1.460342,2.401535,429
239,1.454545,2.371859,433
240,1.419643,2.326829,442
241,1.408555,2.290168,444
242,1.410030,2.260047,445
243,1.436090,2.236534,442
244,1.393013,2.184932,449
245,1.428358,2.175000,444
246,1.452888,2.158014,441
247,1.415681,2.112583,447
248,1.407353,2.080435,448
249,1.367143,2.036170,454
250,1.401171,2.027542,450
251,1.361309,1.981367,456
252,1.382948,1.973196,453
253,1.355524,1.933333,457
254,1.371060,1.921687,456
255,1.340336,1.883858,460
256,1.336592,1.865497,461
257,1.361309,1.854651,458
